CP,S Ref Latitude,S Ref Longitude,bicycle_aadf,motorbike_aadf,car_aadf,bus_aadf,light_goods_vehicle_aadf,heavy_goods_vehicle_aadf
944270,53.69550487,-2.8129476789999996,20.0,1.2,445.8,6.4,66.4,26.0
944274,53.55972321,-2.72516548,0.2,0.6,87.2,0.0,15.2,1.2
944275,53.83728571,-2.225517443,5.8,5.4,1031.4,26.2,109.8,15.4
944276,53.81611528999999,-2.185868349,2.6,0.0,184.2,3.2,33.4,0.6
944278,53.54287759,-2.74291083,4.4,2.8,437.0,1.2,41.8,1.4
944281,53.80321335,-2.627082534,13.6,0.2,919.8,0.0,97.4,5.0
944282,53.54515258,-2.7542542389999998,18.4,4.8,2161.4,9.4,168.4,11.2
944285,53.66275212000001,-2.675434385,8.8,2.0,635.0,0.0,71.6,4.8
944287,53.83315076,-2.558363389,4.75,2.0,36.25,0.0,12.0,3.75
944288,53.73415887,-2.283992881,0.0,0.0,299.8,0.0,29.4,0.2
944291,53.77589563600001,-2.4244937242000004,4.0,21.0,2139.8,1.2,294.4,28.6
944294,53.836768770000006,-2.232641509,32.6,15.0,1423.8,0.0,411.4,159.0
944302,53.82200236999999,-2.6124154930000003,13.8,1.8,250.6,0.0,38.4,0.8
944304,53.76373828,-2.372645941,5.6,0.8,167.4,0.4,18.8,0.6
944305,53.74963226,-2.8985821639999996,22.8,5.0,736.4,1.8,72.8,1.6
944306,53.778924110000005,-2.390823623,14.4,4.0,909.8,0.0,115.2,30.0
944307,53.68989648,-2.737940941,9.8,2.4,767.4,1.0,84.6,3.2
944311,53.75852522,-3.031008315,41.6,4.2,994.8,2.4,104.0,2.2
944316,53.75375441999999,-2.374923393,3.0,1.0,641.6,4.2,59.8,2.6
944318,53.761553140000004,-2.6861663510000002,74.6,55.0,4547.0,1.6,630.4,72.8
944321,53.753223260000006,-2.366486516,37.2,13.0,1675.0,240.8,170.4,9.2
944322,53.88650371,-3.021284454,24.2,6.2,1387.0,21.2,174.8,6.6
944329,53.696116370000006,-2.700534475,124.2,21.0,2123.6,4.4,193.2,6.6
944336,54.12427505000001,-2.762976485,2.6,0.4,64.0,0.0,13.6,1.8
944343,53.755178490000006,-2.9962999569999997,4.2,2.0,412.0,0.0,46.6,6.0
944344,53.785932579999994,-2.671265069,4.4,0.2,274.4,0.0,28.2,1.0
944346,53.695867989999996,-2.671723927,38.8,23.6,3230.6,36.4,446.8,46.2
944347,53.84522495,-2.9841954210000003,12.2,3.2,244.8,0.0,39.4,2.4
944350,53.88899575000001,-3.03465877,5.8,0.4,137.8,0.0,20.6,1.4
944351,53.654702150000006,-2.619958146,24.0,2.2,571.4,0.6,57.6,7.8
944352,53.84721728,-2.2207222019999997,0.0,0.0,48.0,0.0,6.25,2.0
944353,54.02108198999999,-2.8818193880000003,1.4,2.0,153.8,3.0,26.6,3.4
944355,53.70461927,-2.282172914,7.6,1.6,636.2,0.0,92.0,11.4
944356,53.57606747,-2.89219312,2.8,1.6,400.2,0.0,44.8,2.4
944360,54.04686066000001,-2.88286926,11.0,1.8,268.4,0.4,35.6,1.2
944362,53.74258480000001,-2.966783871,3.4,0.4,112.6,0.0,14.8,0.8
944363,54.07050094,-2.856475335,193.8,3.0,390.4,2.2,74.6,6.8
944364,53.657768329999996,-2.624920929,9.0,3.6,427.2,0.8,79.8,4.2
944365,53.7944112,-2.265925395,44.4,8.0,1432.4,3.6,173.6,8.2
944366,54.03780727000001,-2.7875023939999997,26.6,1.0,351.0,1.4,55.6,3.4
944369,53.84295235,-2.2030243880000002,3.2,5.2,502.8,1.4,156.6,5.2
944370,53.80457414999999,-2.232538972,7.0,0.0,226.4,0.0,27.2,2.6
944375,53.70131922,-2.644772896,21.0,8.6,1690.4,31.8,191.4,12.2
944377,53.79242414,-2.274216175,7.6,6.8,486.0,0.8,58.4,1.6
944384,53.69596507,-2.692550348,10.6,6.2,846.6,3.0,93.2,5.2
944385,53.84226285,-2.9978501539999995,27.0,2.2,1110.4,1.2,127.4,5.0
944386,54.0621531,-2.884767357,42.4,14.2,1002.6,110.6,135.2,8.4
944390,53.78530864,-2.264896434,14.8,10.6,925.4,11.0,175.6,4.0
944394,53.77417034,-2.721741685,17.8,3.8,219.4,0.0,40.2,6.2
944396,53.80354994,-2.311534806,0.0,1.0,56.0,0.0,13.75,0.0
944400,53.41736973,-2.245600248,500.2,98.6,12089.6,346.2,1240.2,113.2
944403,53.44192994,-2.210860529,231.0,112.6,12951.2,121.4,1538.4,149.2
944405,53.43664739,-2.224171055,832.4,65.6,8657.4,1068.6,971.2,93.2
944407,53.45770383,-2.230788061,291.8,38.4,8386.4,280.2,683.8,74.4
944408,53.40971585,-2.2563421000000004,238.0,65.0,11519.0,406.4,1275.8,222.8
944410,53.42271733,-2.232434172,430.6,47.4,7883.8,716.6,768.0,78.4
944414,53.52469397,-2.240263131,65.4,54.0,6296.8,85.2,760.8,104.2
944417,53.364566828,-2.2448754062000003,83.4,79.4,17464.6,325.2,1638.0,129.6
944418,53.39596483,-2.290952917,71.25,20.5,4366.25,40.75,549.5,56.0
944427,53.42095397000001,-2.214082035,161.8,26.0,8639.8,106.0,859.2,61.6
944431,53.45152898,-2.200834342,17.4,0.8,687.8,1.0,52.0,1.0
944432,53.45664416999999,-2.177696563,62.8,14.6,695.4,3.2,101.8,7.0
944437,53.50104058000001,-2.238214641,6.0,1.0,300.0,0.0,28.8,1.2
944438,53.455574309999996,-2.235008198,26.0,0.6,343.0,0.0,36.8,4.8
944439,53.47664296000001,-2.206000459,36.6,12.0,1919.6,9.2,292.8,51.0
944442,53.51103593,-2.2041166640000003,11.5,0.0,59.0,1.0,16.5,0.0
944443,53.50897394,-2.239917789,4.0,1.4,347.2,0.4,28.2,1.4
944451,53.40312831,-2.255836195,194.4,75.2,6771.0,89.2,1067.4,148.8
944452,53.48472007,-2.186253088,13.4,4.0,267.2,0.4,60.6,7.0
944453,53.384797809999995,-2.261258856,95.6,15.6,2320.4,70.8,328.8,21.8
944460,53.51613354,-2.218679155,6.6,1.8,299.8,0.8,31.2,0.8
944463,53.47813277,-2.2363383569999997,84.4,4.8,664.4,7.2,81.4,10.6
944466,53.38967718,-2.285421801,27.6,2.6,234.2,0.8,28.2,2.4
944467,53.47900778999999,-2.248080975,45.0,4.6,551.2,0.0,88.4,10.8
944472,53.530859299999996,-2.207033195,14.0,1.2,65.6,0.0,11.6,1.8
944473,53.4645436,-2.221546643,42.4,7.2,340.4,4.0,38.6,5.8
944479,53.51637207,-2.2058464890000002,36.8,3.4,872.0,1.2,151.0,3.8
944480,53.44172911,-2.2781683090000002,51.6,2.0,513.4,0.0,64.4,2.4
944481,53.441516469999996,-2.21085848,28.6,1.6,159.4,0.0,37.6,2.8
944482,53.555297470000006,-2.104613763,148.2,109.4,14730.6,197.0,2742.6,573.6
944483,53.56355986999999,-2.129892679,47.8,59.4,7548.4,60.0,895.0,68.4
944485,53.54407886,-2.0952750190000002,16.4,20.6,3518.8,50.0,701.4,72.8
944486,53.549550966000005,-2.1697579059999996,56.2,45.0,6884.2,27.4,917.2,117.0
944491,53.50352114,-2.170007875,62.6,30.0,4635.8,5.6,556.4,27.6
944495,53.57322863,-2.132308352,27.6,10.0,1426.0,12.2,160.6,13.4
944496,53.5436656,-2.132698866,4.6,3.6,859.2,3.4,152.4,28.4
944498,53.551846569999995,-2.160677768,8.2,3.2,575.8,0.8,71.6,4.6
944499,53.55775716000001,-2.117602104,1.2,0.2,140.4,0.2,23.6,0.4
944503,53.50893155999999,-2.143054474,24.8,1.0,723.6,0.4,75.8,1.2
944506,53.62050588000001,-2.181076045,35.8,62.0,9308.6,114.8,1275.4,180.4
944508,53.62027881,-2.164037132,32.8,58.2,16849.6,47.0,2083.4,173.2
944515,53.56335283,-2.211796814,2.8,4.0,810.8,3.6,141.2,10.2
944518,53.65995614999999,-2.082220571,10.6,7.4,382.6,0.0,81.4,27.0
944520,53.63235267,-2.174835971,4.8,1.6,1266.0,19.0,108.0,3.6
944521,53.62504553,-2.180687273,5.0,7.4,628.4,0.0,85.8,3.4
944522,53.59540603000001,-2.137348651,8.0,0.0,322.4,0.0,42.4,3.6
944526,53.59108789,-2.186539864,25.8,3.6,538.4,1.4,79.6,7.6
944527,53.53499910000001,-2.193233196,17.6,8.2,2484.6,9.6,214.8,10.8
944529,53.63982176,-2.115788886,2.2,0.8,217.6,0.0,40.6,3.8
944531,53.59023016,-2.171096489,1.8,1.0,532.8,2.0,45.2,3.2
944534,53.51067906000001,-2.41475313,80.6,15.4,4682.6,63.6,521.4,20.8
944536,53.52340673,-2.398904055,23.0,9.8,2637.6,27.6,496.6,50.8
944539,53.488168976,-2.3584540798,141.6,98.0,8761.8,16.2,1326.0,159.4
944540,53.51557078999999,-2.336969235,76.4,63.6,11889.0,125.4,2024.0,204.8
944544,53.48975356999999,-2.334624247,36.2,6.6,302.2,1.2,55.4,6.0
944546,53.49694667999999,-2.3173004759999998,12.2,2.8,376.4,1.0,49.4,3.0
944547,53.4860719,-2.367056591,14.8,1.4,534.2,0.6,60.2,1.6
944548,53.5053007,-2.351286326,5.6,0.0,88.0,0.4,14.2,1.0
944551,53.47387616000001,-2.2724577790000002,41.4,4.4,2385.2,21.6,326.4,31.4
944557,53.53928950000001,-2.4223813180000002,20.4,3.2,194.8,0.4,44.0,0.2
944558,53.490766410000006,-2.279830773,13.0,1.2,479.8,0.0,22.4,2.8
944560,53.49136916,-2.2796086630000003,13.25,0.0,207.25,0.75,108.25,33.75
944561,53.50276561,-2.247420766,41.0,8.8,960.6,10.0,82.2,5.4
944565,53.471682799999996,-2.287855349,85.0,29.8,4116.8,83.0,342.0,52.2
944568,53.416836662,-2.0594125618,41.0,61.8,9392.0,114.4,1234.4,115.8
944569,53.42394900000001,-2.1547469009999998,122.4,110.2,13443.8,236.4,2154.8,284.4
944570,53.44309086,-2.157556573,178.4,106.2,14052.8,318.0,2325.6,256.6
944571,53.41378629,-2.189778989,50.6,17.6,5353.8,68.2,755.0,62.4
944572,53.40188137,-2.162081619,62.8,24.6,3599.6,7.0,408.4,29.4
944575,53.40145206999999,-2.1604857159999997,226.2,114.6,19877.8,201.0,2621.6,292.8
944580,53.402075790000005,-2.1509223090000003,90.6,119.4,14999.6,163.4,2948.0,571.8
944584,53.42891517,-2.158166261,9.0,1.4,422.4,0.0,46.0,5.2
944588,53.389499799999996,-2.110896859,1.2,1.2,267.2,1.2,36.8,1.2
944590,53.429764520000006,-2.180383625,37.6,1.4,626.0,0.8,69.0,5.8
944591,53.368888070000004,-2.221214779,70.0,9.8,2596.8,1.4,198.6,5.8
944593,53.423413200000006,-2.1012642759999998,8.4,2.8,401.8,0.2,67.6,1.6
944599,53.37229638,-2.21541584,10.4,2.6,505.8,0.8,53.8,4.4
944602,53.37301112,-2.174056153,78.2,7.4,2414.2,6.0,204.0,14.0
944604,53.37766314,-2.150655452,5.2,1.6,257.4,0.0,28.8,2.8
944606,53.37389158,-2.154820618,48.2,1.0,1022.2,0.8,130.6,9.0
944609,53.37296846,-2.129987307,61.0,13.4,3493.2,34.4,288.4,15.4
944610,53.42869657999999,-2.173170195,19.2,1.6,680.6,3.8,68.4,1.2
944612,53.39341462,-2.154951725,33.4,3.2,646.0,0.2,78.6,2.8
944613,53.43159507,-2.170262116,71.8,3.2,1227.6,2.2,148.4,21.8
944618,53.45883413,-2.081378475,38.0,54.8,5445.4,46.4,667.2,104.4
944619,53.49805301,-2.077911301,104.0,94.8,12716.2,204.0,1867.0,290.2
944620,53.501075424,-2.028574743,30.8,51.0,7095.0,166.8,981.2,131.4
944624,53.46343358,-2.054531461,19.6,28.2,3465.0,120.4,544.8,85.6
944625,53.474505320000006,-2.036330828,9.2,14.8,3088.0,4.4,308.2,19.8
944626,53.48833771999999,-2.038844516,2.2,4.4,592.4,7.2,52.8,1.4
944628,53.48722126,-2.064011371,12.4,7.2,740.2,0.8,90.6,3.0
944629,53.44415382999999,-2.116414232,35.8,18.8,1180.8,9.2,168.0,6.8
944636,53.477929489999994,-2.110118331,6.4,0.6,358.8,1.0,86.2,10.4
944639,53.481418559999994,-2.149923405,3.8,3.0,200.0,0.0,29.6,0.4
944642,53.45262656999999,-2.060465594,0.4,0.4,62.0,0.0,13.6,2.2
944643,53.39661563,-2.451570149,75.6,28.0,3252.8,28.8,394.8,9.2
944647,53.457441089999996,-2.321117063,232.2,85.6,10125.0,131.0,1098.4,580.0
944649,53.45185175,-2.269651384,835.0,34.6,8063.8,168.6,771.2,72.8
944653,53.42461309,-2.325128164,40.0,16.8,5407.8,135.0,307.0,48.6
944657,53.46858776199999,-2.3483617554,211.4,121.0,17787.6,231.4,1278.2,270.0
944660,53.385565758,-2.3221451514,80.6,11.2,2698.0,31.4,223.2,13.8
944661,53.37340171999999,-2.312923802,29.6,11.8,2413.2,44.4,252.4,21.6
944663,53.41257953,-2.314264626,65.2,24.2,5187.6,13.8,508.8,23.0
944666,53.450910390000004,-2.38927966,24.0,4.8,934.6,0.4,94.0,2.2
944668,53.45599878,-2.369191506,42.8,5.6,1321.4,0.4,140.4,15.2
944669,53.36352135,-2.317028844,5.2,0.2,411.0,0.0,79.2,3.0
944672,53.40707543,-2.322166368,9.4,0.6,315.4,0.0,37.8,1.8
944673,53.41654487999999,-2.292507784,12.0,1.2,141.6,0.0,27.8,1.6
944675,53.37367429,-2.33820718,10.0,1.0,698.0,0.0,88.2,5.0
944677,53.39236498,-2.313965214,50.8,8.4,2182.4,166.6,284.0,18.0
944679,53.38002991999999,-2.334785002,7.0,0.6,554.4,0.4,61.2,5.4
944680,53.41997127,-2.326492085,40.4,0.8,270.2,0.0,43.6,1.4
944682,53.46693139,-2.325014861,3.4,6.2,471.6,1.2,424.4,98.6
944687,53.452648550000006,-2.331591656,34.0,7.6,1071.6,0.8,115.8,4.0
944688,53.406070850000006,-2.343939539,5.8,0.6,204.8,0.0,30.0,1.6
944692,53.45257714,-2.520408906,104.2,72.6,9484.0,67.4,1040.6,159.4
944695,53.45165276600001,-2.5598349952,66.6,19.8,1722.0,5.2,192.2,20.0
944696,53.42125120000001,-2.5226142830000002,106.0,28.2,4890.0,51.4,319.4,13.6
944702,53.38425962,-2.51716954,2.4,0.8,212.8,0.0,24.6,1.4
944703,53.38612503,-2.4681178480000003,11.4,4.4,394.6,0.2,54.4,9.8
944709,53.41433025,-2.560202072,72.8,9.4,1639.2,48.6,152.8,11.0
944710,53.45694175,-2.519227372,13.0,1.8,748.4,0.0,66.4,3.0
944711,53.414761799999994,-2.530674105,191.2,25.0,6941.0,99.2,333.4,42.2
944713,53.40292695000001,-2.559495686,57.8,1.8,487.0,0.8,37.4,1.0
944715,53.41308963,-2.552528074,317.2,39.8,4052.6,76.8,463.2,27.4
944716,53.40926331000001,-2.54801063,7.2,7.2,647.4,0.4,83.8,1.6
944717,53.41275556000001,-2.594016386,25.6,8.6,325.0,0.8,51.2,0.6
944718,53.42635455,-2.541262714,2.4,0.2,117.8,0.0,12.4,1.8
944720,53.39871523000001,-2.620515939,9.2,1.6,422.6,7.2,65.8,1.2
944725,53.420933000000005,-2.564848243,9.6,0.6,612.6,1.6,67.6,2.2
944726,53.48990165,-2.6159536180000003,75.2,87.4,7904.6,149.0,928.0,201.2
944729,53.54432855,-2.703653811,70.4,122.8,10372.6,86.2,1118.0,230.2
944730,53.525145980000005,-2.71593119,82.0,54.4,7001.0,106.4,938.2,64.4
944731,53.478106030000006,-2.586099532,83.4,77.8,8432.6,163.8,1295.4,226.6
944732,53.50102406999999,-2.518650511,135.0,132.2,15243.4,580.8,1894.6,240.8
944735,53.524289120000006,-2.5731314,24.6,3.4,618.8,0.2,102.4,3.8
944737,53.52241007,-2.7149951210000003,16.2,5.0,1453.4,4.8,180.8,13.6
944738,53.50157423999999,-2.514059093,38.6,11.6,4101.8,25.0,248.4,23.8
944741,53.483522570000005,-2.504151071,58.2,23.8,1496.4,0.6,552.4,292.6
944744,53.50973985,-2.523476619,20.4,3.0,140.4,1.6,17.4,2.6
944747,53.51696829,-2.462034038,15.8,0.0,107.0,0.0,56.8,4.2
944753,53.52654142,-2.652749187,26.8,2.4,593.6,2.0,91.0,4.0
944754,53.48468704,-2.646801591,8.4,1.0,563.4,1.6,84.8,9.0
944756,53.52071807,-2.499615518,22.2,0.8,482.0,0.2,65.0,6.4
944759,53.49263489,-2.48288615,13.0,1.2,160.4,0.4,34.0,0.6
944760,53.53176859,-2.574786353,21.2,6.8,1033.8,3.8,150.0,5.0
944763,53.58845425,-2.665773659,9.2,6.4,530.0,0.0,59.4,5.2
944769,51.38124462999999,-0.7766936118000001,117.2,96.2,9898.6,14.8,1175.2,138.8
944770,51.4313217,-0.708798925,45.6,21.6,4816.6,8.6,521.8,76.4
944773,51.37084711999999,-0.796411203,62.4,43.8,6190.6,12.2,759.6,129.2
944775,51.39381744,-0.764014434,35.6,36.8,5752.4,94.2,580.8,43.8
944777,51.399221880000006,-0.73954591,12.2,34.2,5283.8,126.4,614.4,29.8
944781,51.40497634999999,-0.757186501,31.2,1.8,687.4,0.0,78.6,2.4
944782,51.3446059,-0.7805437540000001,5.8,4.6,285.0,0.0,45.4,2.2
944785,51.41938706,-0.7610958309999999,27.4,0.8,378.2,0.0,63.4,2.8
944787,51.40106299,-0.7544749009999999,46.6,8.8,1105.2,0.0,141.8,10.0
944788,51.39656917,-0.774304208,15.0,5.4,646.8,0.0,127.8,6.4
944789,51.36630964999999,-0.79413121,71.6,20.0,2297.0,1.4,230.8,29.4
944794,50.82704554,-0.165227511,1443.6,117.2,6924.6,956.2,1566.4,81.8
944796,50.83316848,-0.109360473,104.4,143.4,7223.6,147.2,1209.8,65.4
944799,50.856735602,-0.17251379800000002,114.8,177.0,17660.6,78.4,3090.2,250.4
944800,50.84221167,-0.13592611,70.6,56.6,2324.8,23.2,547.2,48.2
944802,50.84445793,-0.137484349,15.0,7.6,554.4,0.2,135.2,5.2
944803,50.8276054,-0.065707813,3.2,3.0,272.0,0.4,56.6,1.4
944808,50.84111061,-0.162900413,26.0,2.0,487.2,0.0,49.0,2.6
944810,50.80166028,-0.041531847000000004,44.8,5.4,1122.8,24.8,163.2,17.0
944811,50.86640304,-0.14546368,6.4,9.6,555.0,56.2,147.6,8.0
944812,50.86415005,-0.140650343,21.4,14.2,1523.2,16.8,246.0,8.2
944814,50.83521238,-0.087435046,3.6,4.8,584.4,0.4,123.0,3.8
944815,50.83412699,-0.21650172799999998,117.2,56.6,2064.8,1.6,460.8,20.4
944816,50.83534305,-0.149634941,7.0,4.6,208.0,1.4,52.2,2.2
944817,50.80601926,-0.045110804000000004,3.8,5.0,429.0,0.4,72.8,2.8
944818,50.82581801,-0.167235114,141.6,39.4,1563.2,1.2,338.0,18.2
944825,50.84772712,-0.20082562099999998,11.6,14.2,1704.8,128.8,245.4,10.6
944828,50.84916156,-0.164161045,0.8,0.2,107.2,0.0,19.6,2.4
944830,50.83053975,-0.062604362,7.8,3.4,860.4,3.6,133.6,8.2
944832,50.82743644,-0.144452299,53.8,47.2,2171.8,56.0,462.4,23.6
944836,50.86373057,-0.15104083699999998,19.0,28.8,2226.6,6.4,398.0,11.0
944839,50.82358173,-0.10162616599999999,5.2,3.6,261.2,1.2,53.6,3.0
944840,51.55684344,-0.584279835,46.0,43.8,8944.4,41.8,1093.6,139.6
944842,51.79998773,-1.046276583,12.8,47.4,3108.2,12.2,576.0,133.0
944846,51.72044027,-0.5618155454,55.8,55.0,4596.2,37.0,696.2,134.8
944850,51.98186174,-0.870471247,14.0,23.6,3703.4,12.4,560.8,132.8
944851,51.645711799999994,-0.8914603299999999,13.0,25.2,3711.8,14.0,651.6,96.6
944854,51.796965990000004,-0.8050550540000001,93.2,101.2,16297.6,152.6,2035.6,202.0
944857,51.53746171,-0.585443566,27.8,39.0,5503.8,37.6,676.2,113.6
944862,51.71995649,-0.627515806,7.0,5.0,498.2,0.0,99.4,9.8
944864,51.58118594,-0.8095678609999999,75.6,7.8,1033.0,1.8,152.0,13.0
944866,51.65843882,-0.829040004,19.6,16.2,2463.0,15.2,347.2,27.4
944867,51.87697863200001,-0.8176977329999999,11.6,14.2,1777.0,1.4,481.6,46.2
944872,51.73159840999999,-0.7797444990000001,63.2,39.8,3906.0,1.4,551.0,32.2
944873,51.87137917,-0.8885794359999999,9.8,1.4,333.0,0.0,63.0,5.2
944874,51.77468961999999,-0.7560732179999999,17.6,3.0,288.6,0.0,52.2,8.0
944875,51.61713988,-0.572842511,121.6,24.0,3421.6,4.4,355.2,36.4
944876,51.57260620000001,-0.9151723300000001,12.8,3.6,168.4,0.0,41.6,5.4
944880,51.63744713,-0.572393056,3.6,0.4,455.0,0.0,77.8,7.4
944881,51.54962432,-0.629084739,35.0,8.4,1402.4,1.0,198.0,22.0
944885,51.75521304,-0.784352855,19.6,23.6,2828.6,20.0,486.4,46.6
944887,51.89303237,-0.717291555,25.25,10.5,1836.25,8.75,270.75,35.5
944889,51.675452899999996,-0.6096404470000001,28.0,37.4,6978.4,12.8,731.6,42.4
944890,51.714286300000005,-0.613270238,6.4,16.2,2027.0,0.0,374.2,26.8
944895,51.719001739999996,-0.62046565,17.4,24.6,3398.0,37.6,486.8,44.0
944896,51.621833679999995,-0.776811365,48.2,67.6,8009.6,94.8,1595.6,278.4
944898,51.5311204,-0.5815601029999999,55.0,79.8,16238.8,134.0,1836.8,249.4
944899,52.02833363,-0.9941727920000002,18.0,2.6,1116.0,29.8,86.8,13.4
944901,51.97231269,-0.880785322,3.0,1.8,567.4,1.2,68.2,5.4
944904,52.03187326,-0.9719654870000001,0.4,0.2,50.6,0.0,12.4,2.0
944911,51.608632469999996,-0.799333452,27.0,71.0,8970.6,28.6,1028.0,209.8
944914,51.68985408000001,-0.719266106,11.4,10.0,1873.4,1.0,243.2,21.6
944915,51.67245123,-0.627361238,3.2,2.2,330.4,0.0,38.4,0.2
944918,51.80768221000001,-0.7925732240000001,7.4,1.4,853.0,0.0,76.6,4.2
944923,51.80614213,-0.801113877,25.6,2.6,454.6,0.0,55.8,2.2
944929,51.52419956,-0.5574717889999999,12.8,33.2,2940.4,27.2,518.8,36.2
944931,51.822021789999994,-0.820758916,12.6,6.4,508.0,0.0,413.2,60.0
944932,51.65572234,-0.8946277950000001,3.4,0.2,532.4,0.0,81.8,2.8
944933,51.60623083,-0.568260263,7.4,1.2,269.6,0.0,43.6,3.6
944935,51.80157956000001,-0.816709376,22.8,2.2,648.6,4.2,93.0,4.8
944936,51.81365239,-0.7925587629999999,25.2,1.6,552.6,1.2,71.0,2.8
944937,51.568931369999994,-0.557182011,2.6,1.4,303.4,0.2,40.2,3.6
944938,51.59250976,-0.556565066,17.4,2.2,1163.4,1.8,71.6,6.6
944940,51.57113245000001,-0.7927749609999999,20.8,4.0,821.6,0.2,91.2,7.2
944941,51.63233660000001,-0.57732168,10.2,7.8,487.8,0.0,66.8,6.0
944944,51.5178111,-0.50401462,12.2,8.6,362.6,0.8,63.0,4.0
944947,51.54658962,-0.53064578,44.4,39.4,1878.2,0.6,222.8,7.6
944951,51.63664308,-0.73271569,8.0,5.4,1285.0,3.0,150.0,10.4
944952,50.966987694,0.2809885938,16.2,58.8,5464.6,35.0,1230.4,131.4
944953,50.97841764,0.5211648170000001,1.6,47.6,3298.2,7.6,894.0,98.4
944956,50.97583856,0.21364161799999998,4.8,14.4,1618.4,6.0,426.2,59.4
944958,50.984223896,0.6111277322,8.6,10.2,1319.4,19.6,208.2,17.4
944961,50.91276206,0.441571782,8.8,27.4,3894.6,39.8,761.6,156.8
944963,51.03026758,0.0908358846,16.6,51.0,4215.0,7.8,887.8,119.8
944965,51.09369096,0.054512724,97.0,47.4,4773.2,39.8,662.4,68.8
944966,51.10255088,0.11692783199999998,39.2,37.6,3473.0,31.2,701.8,89.6
944967,50.972827372000005,0.2136465614,16.4,68.6,4316.6,32.8,924.8,149.4
944968,50.93874431,0.684528639,9.6,41.4,2997.8,20.6,711.2,154.8
944975,50.844722999999995,0.47861809299999997,44.0,48.2,5547.6,113.4,668.8,25.8
944976,50.86750456,0.5359825,38.6,146.0,11617.0,59.8,1730.4,198.4
944977,51.05695684,0.179891716,14.0,23.4,5171.6,12.4,786.4,99.4
944982,51.00914054,0.50783313,9.4,12.0,1298.6,1.0,316.8,33.8
944984,51.038721834,0.21563924019999997,7.8,14.4,1611.0,0.6,303.0,21.2
944994,50.94490577,0.21192973899999998,5.6,11.8,762.6,1.6,182.8,11.0
944996,50.97917293,0.0543000826,33.6,9.8,270.4,0.2,75.4,13.0
944999,50.99561332,0.059897098999999995,7.6,2.4,284.0,0.0,61.0,6.4
945001,51.00757076,0.34530426,6.0,9.4,1512.2,2.0,280.0,37.2
945003,50.91217546,0.12638708199999998,11.0,7.4,650.4,1.4,169.0,17.4
945004,50.92364113,0.51293643,7.8,26.0,2330.2,9.2,513.8,39.6
945005,50.89045353,0.14567438,8.2,0.8,274.8,1.0,89.6,18.6
945009,50.86424882,0.577831296,24.4,25.6,2400.2,1.0,362.6,13.4
945012,50.98407029,0.46535983,9.0,6.4,1146.8,28.4,228.6,37.6
945014,50.78333522,0.101866452,18.2,4.6,1613.6,1.0,196.2,12.2
945015,50.76313575,0.286317948,20.6,4.2,741.2,4.4,100.0,6.0
945019,50.80133949,-0.009301158,22.0,29.6,2667.2,3.0,414.6,18.8
945020,50.90941776,0.578249705,7.0,5.8,1163.6,2.8,210.4,11.0
945021,51.04442394,0.155435356,20.2,42.2,3115.0,53.6,558.8,81.0
945022,50.990825832,0.4778024792,10.8,14.2,1846.0,30.0,306.0,33.6
945023,50.86510146,-0.0033603929999999997,94.8,56.2,5375.8,27.2,809.8,79.6
945026,50.85342979,0.501771175,0.0,1.4,87.0,0.0,24.8,1.0
945032,50.78763107,0.017513193,4.6,3.0,527.0,2.0,120.0,3.2
945033,50.94313112,0.43356775899999994,14.2,6.0,681.2,1.4,103.0,2.8
945036,50.89112328,0.319854048,5.8,7.2,310.8,0.2,60.4,3.2
945037,50.88273692,0.522051676,0.0,0.0,70.0,0.0,8.0,2.0
945039,50.90312722,-0.06104346200000001,21.6,11.8,1031.2,24.6,186.2,24.0
945043,50.78336376,0.305024334,10.2,2.2,268.2,0.0,37.0,1.8
945046,50.88689973,0.540363198,1.8,2.4,358.2,0.0,39.2,4.4
945047,50.877216600000004,-0.0018333420000000004,22.0,2.4,581.8,0.0,63.8,4.2
945049,50.88153777,0.011530093,41.8,17.4,2062.6,38.0,282.2,8.6
945051,50.79286557,0.253272841,2.4,0.4,577.4,0.2,98.4,9.4
945053,50.79495528,0.315102388,6.4,1.8,289.2,1.0,43.8,1.4
945055,50.85228191,0.4788625939999999,14.6,7.4,788.4,5.8,124.6,1.2
945057,50.97153053,0.254075703,7.0,3.4,452.2,0.0,77.6,2.2
945063,50.78472921,0.255435335,82.4,8.2,1205.0,0.8,134.4,3.6
945066,50.8444953,0.4672980320000001,41.4,35.4,2451.0,34.6,962.8,80.4
945067,50.80883895,0.342730705,6.6,1.6,257.8,0.0,46.2,1.8
945068,50.85867398,0.540448506,0.0,0.0,66.5,0.0,2.5,6.75
945072,50.85550501,0.5636083129999999,19.6,22.0,2010.0,14.2,299.4,20.4
945073,50.84800192,0.473719997,16.2,6.6,967.2,0.6,131.0,6.2
945075,50.7887584,0.317818389,35.2,19.4,3237.2,87.0,442.8,30.6
945078,50.78228835,0.12044626699999998,26.4,25.0,2430.6,1.2,692.4,106.0
945082,50.88051654,0.018068156000000002,18.6,3.4,317.6,5.0,59.2,3.2
945084,50.80638629,0.306952333,7.0,7.6,488.4,11.8,57.0,2.4
945085,50.87536239,0.008733999000000001,31.4,2.2,331.6,0.8,54.2,3.6
945086,50.87667769,0.592903957,0.0,0.0,54.0,0.0,2.5,0.0
